transfer_id,quote_id,status,reference_number,source_account_id,direction,customer_id,transaction_timestamp,beneficiary_id,beneficiary_account_number,beneficiary_iban,source_amount,target_amount,payment_purpose_key,payment_purpose_name,service_type,source_iban,total_fees,fee_details
LOC-IN-0001259,QUOTE-LOC-IN-0001259,COMPLETED,REF-LOC-IN-0001259,EXT-SRC-000630,INWARD,R3125,2026-05-10 13:06:00,,220000000126,AE070330000220000000126,11645.00,11645.00,SALARY,Salary,FTS,AE127307000000000000630,0.00,[]
LOC-IN-0001261,QUOTE-LOC-IN-0001261,COMPLETED,REF-LOC-IN-0001261,EXT-SRC-000631,INWARD,R3126,2026-01-05 14:07:00,,220000000127,AE070330000220000000127,11540.00,11540.00,SALARY,Salary,FTS,AE127317000000000000631,0.00,[]
LOC-IN-0001263,QUOTE-LOC-IN-0001263,COMPLETED,REF-LOC-IN-0001263,EXT-SRC-000632,INWARD,R3126,2026-02-08 14:07:00,,220000000127,AE070330000220000000127,11587.00,11587.00,SALARY,Salary,FTS,AE127327000000000000632,0.00,[]
LOC-IN-0001265,QUOTE-LOC-IN-0001265,COMPLETED,REF-LOC-IN-0001265,EXT-SRC-000633,INWARD,R3126,2026-03-11 14:07:00,,220000000127,AE070330000220000000127,11634.00,11634.00,SALARY,Salary,FTS,AE127337000000000000633,0.00,[]
LOC-IN-0001267,QUOTE-LOC-IN-0001267,COMPLETED,REF-LOC-IN-0001267,EXT-SRC-000634,INWARD,R3126,2026-04-14 14:07:00,,220000000127,AE070330000220000000127,11681.00,11681.00,SALARY,Salary,FTS,AE127347000000000000634,0.00,[]
LOC-IN-0001269,QUOTE-LOC-IN-0001269,COMPLETED,REF-LOC-IN-0001269,EXT-SRC-000635,INWARD,R3126,2026-05-17 14:07:00,,220000000127,AE070330000220000000127,11728.00,11728.00,SALARY,Salary,FTS,AE127357000000000000635,0.00,[]
LOC-IN-0001271,QUOTE-LOC-IN-0001271,COMPLETED,REF-LOC-IN-0001271,EXT-SRC-000636,INWARD,R3127,2026-01-12 15:08:00,,220000000128,AE070330000220000000128,11623.00,11623.00,SALARY,Salary,FTS,AE127367000000000000636,0.00,[]
LOC-IN-0001273,QUOTE-LOC-IN-0001273,COMPLETED,REF-LOC-IN-0001273,EXT-SRC-000637,INWARD,R3127,2026-02-15 15:08:00,,220000000128,AE070330000220000000128,11670.00,11670.00,SALARY,Salary,FTS,AE127377000000000000637,0.00,[]
LOC-IN-0001275,QUOTE-LOC-IN-0001275,COMPLETED,REF-LOC-IN-0001275,EXT-SRC-000638,INWARD,R3127,2026-02-24 15:08:00,,220000000128,AE070330000220000000128,11717.00,11717.00,SALARY,Salary,FTS,AE127387000000000000638,0.00,[]
LOC-IN-0001277,QUOTE-LOC-IN-0001277,COMPLETED,REF-LOC-IN-0001277,EXT-SRC-000639,INWARD,R3127,2026-03-30 15:08:00,,220000000128,AE070330000220000000128,11764.00,11764.00,SALARY,Salary,FTS,AE127397000000000000639,0.00,[]
LOC-IN-0001279,QUOTE-LOC-IN-0001279,COMPLETED,REF-LOC-IN-0001279,EXT-SRC-000640,INWARD,R3127,2026-05-02 15:08:00,,220000000128,AE070330000220000000128,11811.00,11811.00,SALARY,Salary,FTS,AE127407000000000000640,0.00,[]
LOC-IN-0001281,QUOTE-LOC-IN-0001281,COMPLETED,REF-LOC-IN-0001281,EXT-SRC-000641,INWARD,R3128,2025-12-28 16:09:00,,220000000129,AE070330000220000000129,11706.00,11706.00,SALARY,Salary,FTS,AE127417000000000000641,0.00,[]
LOC-IN-0001283,QUOTE-LOC-IN-0001283,COMPLETED,REF-LOC-IN-0001283,EXT-SRC-000642,INWARD,R3128,2026-01-31 16:09:00,,220000000129,AE070330000220000000129,11753.00,11753.00,SALARY,Salary,FTS,AE127427000000000000642,0.00,[]
LOC-IN-0001285,QUOTE-LOC-IN-0001285,COMPLETED,REF-LOC-IN-0001285,EXT-SRC-000643,INWARD,R3128,2026-03-03 16:09:00,,220000000129,AE070330000220000000129,11800.00,11800.00,SALARY,Salary,FTS,AE127437000000000000643,0.00,[]
LOC-IN-0001287,QUOTE-LOC-IN-0001287,COMPLETED,REF-LOC-IN-0001287,EXT-SRC-000644,INWARD,R3128,2026-04-06 16:09:00,,220000000129,AE070330000220000000129,11847.00,11847.00,SALARY,Salary,FTS,AE127447000000000000644,0.00,[]
LOC-IN-0001289,QUOTE-LOC-IN-0001289,COMPLETED,REF-LOC-IN-0001289,EXT-SRC-000645,INWARD,R3128,2026-05-09 16:09:00,,220000000129,AE070330000220000000129,11894.00,11894.00,SALARY,Salary,FTS,AE127457000000000000645,0.00,[]
LOC-IN-0001291,QUOTE-LOC-IN-0001291,COMPLETED,REF-LOC-IN-0001291,EXT-SRC-000646,INWARD,R3129,2026-01-04 17:10:00,,220000000130,AE070330000220000000130,11789.00,11789.00,SALARY,Salary,FTS,AE127467000000000000646,0.00,[]
LOC-IN-0001293,QUOTE-LOC-IN-0001293,COMPLETED,REF-LOC-IN-0001293,EXT-SRC-000647,INWARD,R3129,2026-02-07 17:10:00,,220000000130,AE070330000220000000130,11836.00,11836.00,SALARY,Salary,FTS,AE127477000000000000647,0.00,[]
LOC-IN-0001295,QUOTE-LOC-IN-0001295,COMPLETED,REF-LOC-IN-0001295,EXT-SRC-000648,INWARD,R3129,2026-03-10 17:10:00,,220000000130,AE070330000220000000130,11883.00,11883.00,SALARY,Salary,FTS,AE127487000000000000648,0.00,[]
LOC-IN-0001297,QUOTE-LOC-IN-0001297,COMPLETED,REF-LOC-IN-0001297,EXT-SRC-000649,INWARD,R3129,2026-04-13 17:10:00,,220000000130,AE070330000220000000130,11930.00,11930.00,SALARY,Salary,FTS,AE127497000000000000649,0.00,[]
LOC-IN-0001299,QUOTE-LOC-IN-0001299,COMPLETED,REF-LOC-IN-0001299,EXT-SRC-000650,INWARD,R3129,2026-05-16 17:10:00,,220000000130,AE070330000220000000130,11977.00,11977.00,SALARY,Salary,FTS,AE127507000000000000650,0.00,[]
LOC-IN-0001301,QUOTE-LOC-IN-0001301,COMPLETED,REF-LOC-IN-0001301,EXT-SRC-000651,INWARD,R3130,2026-01-11 18:11:00,,220000000131,AE070330000220000000131,11872.00,11872.00,SALARY,Salary,FTS,AE127517000000000000651,0.00,[]
LOC-IN-0001303,QUOTE-LOC-IN-0001303,COMPLETED,REF-LOC-IN-0001303,EXT-SRC-000652,INWARD,R3130,2026-02-14 18:11:00,,220000000131,AE070330000220000000131,11919.00,11919.00,SALARY,Salary,FTS,AE127527000000000000652,0.00,[]
LOC-IN-0001305,QUOTE-LOC-IN-0001305,COMPLETED,REF-LOC-IN-0001305,EXT-SRC-000653,INWARD,R3130,2026-03-17 18:11:00,,220000000131,AE070330000220000000131,11966.00,11966.00,SALARY,Salary,FTS,AE127537000000000000653,0.00,[]
LOC-IN-0001307,QUOTE-LOC-IN-0001307,COMPLETED,REF-LOC-IN-0001307,EXT-SRC-000654,INWARD,R3130,2026-03-29 18:11:00,,220000000131,AE070330000220000000131,6512.00,6512.00,SALARY,Salary,FTS,AE127547000000000000654,0.00,[]
LOC-IN-0001309,QUOTE-LOC-IN-0001309,COMPLETED,REF-LOC-IN-0001309,EXT-SRC-000655,INWARD,R3130,2026-05-01 18:11:00,,220000000131,AE070330000220000000131,6559.00,6559.00,SALARY,Salary,FTS,AE127557000000000000655,0.00,[]
LOC-IN-0001311,QUOTE-LOC-IN-0001311,COMPLETED,REF-LOC-IN-0001311,EXT-SRC-000656,INWARD,R3131,2025-12-27 08:12:00,,220000000132,AE070330000220000000132,11955.00,11955.00,SALARY,Salary,FTS,AE127567000000000000656,0.00,[]
LOC-IN-0001313,QUOTE-LOC-IN-0001313,COMPLETED,REF-LOC-IN-0001313,EXT-SRC-000657,INWARD,R3131,2026-01-30 08:12:00,,220000000132,AE070330000220000000132,6501.00,6501.00,SALARY,Salary,FTS,AE127577000000000000657,0.00,[]
LOC-IN-0001315,QUOTE-LOC-IN-0001315,COMPLETED,REF-LOC-IN-0001315,EXT-SRC-000658,INWARD,R3131,2026-03-02 08:12:00,,220000000132,AE070330000220000000132,6548.00,6548.00,SALARY,Salary,FTS,AE127587000000000000658,0.00,[]
LOC-IN-0001317,QUOTE-LOC-IN-0001317,COMPLETED,REF-LOC-IN-0001317,EXT-SRC-000659,INWARD,R3131,2026-04-05 08:12:00,,220000000132,AE070330000220000000132,6595.00,6595.00,SALARY,Salary,FTS,AE127597000000000000659,0.00,[]
LOC-IN-0001319,QUOTE-LOC-IN-0001319,COMPLETED,REF-LOC-IN-0001319,EXT-SRC-000660,INWARD,R3131,2026-05-08 08:12:00,,220000000132,AE070330000220000000132,6642.00,6642.00,SALARY,Salary,FTS,AE127607000000000000660,0.00,[]
LOC-IN-0001321,QUOTE-LOC-IN-0001321,COMPLETED,REF-LOC-IN-0001321,EXT-SRC-000661,INWARD,R3132,2026-01-03 09:13:00,,220000000133,AE070330000220000000133,6537.00,6537.00,SALARY,Salary,FTS,AE127617000000000000661,0.00,[]
LOC-IN-0001323,QUOTE-LOC-IN-0001323,COMPLETED,REF-LOC-IN-0001323,EXT-SRC-000662,INWARD,R3132,2026-02-06 09:13:00,,220000000133,AE070330000220000000133,6584.00,6584.00,SALARY,Salary,FTS,AE127627000000000000662,0.00,[]
LOC-IN-0001325,QUOTE-LOC-IN-0001325,COMPLETED,REF-LOC-IN-0001325,EXT-SRC-000663,INWARD,R3132,2026-03-09 09:13:00,,220000000133,AE070330000220000000133,6631.00,6631.00,SALARY,Salary,FTS,AE127637000000000000663,0.00,[]
LOC-IN-0001327,QUOTE-LOC-IN-0001327,COMPLETED,REF-LOC-IN-0001327,EXT-SRC-000664,INWARD,R3132,2026-04-12 09:13:00,,220000000133,AE070330000220000000133,6678.00,6678.00,SALARY,Salary,FTS,AE127647000000000000664,0.00,[]
LOC-IN-0001329,QUOTE-LOC-IN-0001329,COMPLETED,REF-LOC-IN-0001329,EXT-SRC-000665,INWARD,R3132,2026-05-15 09:13:00,,220000000133,AE070330000220000000133,6725.00,6725.00,SALARY,Salary,FTS,AE127657000000000000665,0.00,[]
LOC-IN-0001331,QUOTE-LOC-IN-0001331,COMPLETED,REF-LOC-IN-0001331,EXT-SRC-000666,INWARD,R3133,2026-01-10 10:14:00,,220000000134,AE070330000220000000134,6620.00,6620.00,SALARY,Salary,FTS,AE127667000000000000666,0.00,[]
LOC-IN-0001333,QUOTE-LOC-IN-0001333,COMPLETED,REF-LOC-IN-0001333,EXT-SRC-000667,INWARD,R3133,2026-02-13 10:14:00,,220000000134,AE070330000220000000134,6667.00,6667.00,SALARY,Salary,FTS,AE127677000000000000667,0.00,[]
LOC-IN-0001335,QUOTE-LOC-IN-0001335,COMPLETED,REF-LOC-IN-0001335,EXT-SRC-000668,INWARD,R3133,2026-03-16 10:14:00,,220000000134,AE070330000220000000134,6714.00,6714.00,SALARY,Salary,FTS,AE127687000000000000668,0.00,[]
LOC-IN-0001337,QUOTE-LOC-IN-0001337,COMPLETED,REF-LOC-IN-0001337,EXT-SRC-000669,INWARD,R3133,2026-03-28 10:14:00,,220000000134,AE070330000220000000134,6761.00,6761.00,SALARY,Salary,FTS,AE127697000000000000669,0.00,[]
LOC-IN-0001339,QUOTE-LOC-IN-0001339,COMPLETED,REF-LOC-IN-0001339,EXT-SRC-000670,INWARD,R3133,2026-04-30 10:14:00,,220000000134,AE070330000220000000134,6808.00,6808.00,SALARY,Salary,FTS,AE127707000000000000670,0.00,[]
LOC-IN-0001341,QUOTE-LOC-IN-0001341,COMPLETED,REF-LOC-IN-0001341,EXT-SRC-000671,INWARD,R3134,2026-01-17 11:15:00,,220000000135,AE070330000220000000135,6703.00,6703.00,SALARY,Salary,FTS,AE127717000000000000671,0.00,[]
LOC-IN-0001343,QUOTE-LOC-IN-0001343,COMPLETED,REF-LOC-IN-0001343,EXT-SRC-000672,INWARD,R3134,2026-01-29 11:15:00,,220000000135,AE070330000220000000135,6750.00,6750.00,SALARY,Salary,FTS,AE127727000000000000672,0.00,[]
LOC-IN-0001345,QUOTE-LOC-IN-0001345,COMPLETED,REF-LOC-IN-0001345,EXT-SRC-000673,INWARD,R3134,2026-03-01 11:15:00,,220000000135,AE070330000220000000135,6797.00,6797.00,SALARY,Salary,FTS,AE127737000000000000673,0.00,[]
LOC-IN-0001347,QUOTE-LOC-IN-0001347,COMPLETED,REF-LOC-IN-0001347,EXT-SRC-000674,INWARD,R3134,2026-04-04 11:15:00,,220000000135,AE070330000220000000135,6844.00,6844.00,SALARY,Salary,FTS,AE127747000000000000674,0.00,[]
LOC-IN-0001349,QUOTE-LOC-IN-0001349,COMPLETED,REF-LOC-IN-0001349,EXT-SRC-000675,INWARD,R3134,2026-05-07 11:15:00,,220000000135,AE070330000220000000135,6891.00,6891.00,SALARY,Salary,FTS,AE127757000000000000675,0.00,[]
LOC-IN-0001351,QUOTE-LOC-IN-0001351,COMPLETED,REF-LOC-IN-0001351,EXT-SRC-000676,INWARD,R3135,2026-01-02 12:16:00,,220000000136,AE070330000220000000136,6786.00,6786.00,SALARY,Salary,FTS,AE127767000000000000676,0.00,[]
LOC-IN-0001353,QUOTE-LOC-IN-0001353,COMPLETED,REF-LOC-IN-0001353,EXT-SRC-000677,INWARD,R3135,2026-02-05 12:16:00,,220000000136,AE070330000220000000136,6833.00,6833.00,SALARY,Salary,FTS,AE127777000000000000677,0.00,[]
LOC-IN-0001355,QUOTE-LOC-IN-0001355,COMPLETED,REF-LOC-IN-0001355,EXT-SRC-000678,INWARD,R3135,2026-03-08 12:16:00,,220000000136,AE070330000220000000136,6880.00,6880.00,SALARY,Salary,FTS,AE127787000000000000678,0.00,[]
LOC-IN-0001357,QUOTE-LOC-IN-0001357,COMPLETED,REF-LOC-IN-0001357,EXT-SRC-000679,INWARD,R3135,2026-04-11 12:16:00,,220000000136,AE070330000220000000136,6927.00,6927.00,SALARY,Salary,FTS,AE127797000000000000679,0.00,[]
LOC-IN-0001359,QUOTE-LOC-IN-0001359,COMPLETED,REF-LOC-IN-0001359,EXT-SRC-000680,INWARD,R3135,2026-05-14 12:16:00,,220000000136,AE070330000220000000136,6974.00,6974.00,SALARY,Salary,FTS,AE127807000000000000680,0.00,[]
LOC-IN-0001361,QUOTE-LOC-IN-0001361,COMPLETED,REF-LOC-IN-0001361,EXT-SRC-000681,INWARD,R3136,2026-01-09 13:17:00,,220000000137,AE070330000220000000137,6869.00,6869.00,SALARY,Salary,FTS,AE127817000000000000681,0.00,[]
LOC-IN-0001363,QUOTE-LOC-IN-0001363,COMPLETED,REF-LOC-IN-0001363,EXT-SRC-000682,INWARD,R3136,2026-02-12 13:17:00,,220000000137,AE070330000220000000137,6916.00,6916.00,SALARY,Salary,FTS,AE127827000000000000682,0.00,[]
LOC-IN-0001365,QUOTE-LOC-IN-0001365,COMPLETED,REF-LOC-IN-0001365,EXT-SRC-000683,INWARD,R3136,2026-03-15 13:17:00,,220000000137,AE070330000220000000137,6963.00,6963.00,SALARY,Salary,FTS,AE127837000000000000683,0.00,[]
LOC-IN-0001367,QUOTE-LOC-IN-0001367,COMPLETED,REF-LOC-IN-0001367,EXT-SRC-000684,INWARD,R3136,2026-03-27 13:17:00,,220000000137,AE070330000220000000137,7010.00,7010.00,SALARY,Salary,FTS,AE127847000000000000684,0.00,[]
LOC-IN-0001369,QUOTE-LOC-IN-0001369,COMPLETED,REF-LOC-IN-0001369,EXT-SRC-000685,INWARD,R3136,2026-04-29 13:17:00,,220000000137,AE070330000220000000137,7057.00,7057.00,SALARY,Salary,FTS,AE127857000000000000685,0.00,[]
LOC-IN-0001371,QUOTE-LOC-IN-0001371,COMPLETED,REF-LOC-IN-0001371,EXT-SRC-000686,INWARD,R3137,2026-01-16 14:18:00,,220000000138,AE070330000220000000138,6952.00,6952.00,SALARY,Salary,FTS,AE127867000000000000686,0.00,[]
LOC-IN-0001373,QUOTE-LOC-IN-0001373,COMPLETED,REF-LOC-IN-0001373,EXT-SRC-000687,INWARD,R3137,2026-01-28 14:18:00,,220000000138,AE070330000220000000138,6999.00,6999.00,SALARY,Salary,FTS,AE127877000000000000687,0.00,[]
LOC-IN-0001375,QUOTE-LOC-IN-0001375,COMPLETED,REF-LOC-IN-0001375,EXT-SRC-000688,INWARD,R3137,2026-02-28 14:18:00,,220000000138,AE070330000220000000138,7046.00,7046.00,SALARY,Salary,FTS,AE127887000000000000688,0.00,[]
LOC-IN-0001377,QUOTE-LOC-IN-0001377,COMPLETED,REF-LOC-IN-0001377,EXT-SRC-000689,INWARD,R3137,2026-04-03 14:18:00,,220000000138,AE070330000220000000138,7093.00,7093.00,SALARY,Salary,FTS,AE127897000000000000689,0.00,[]
LOC-IN-0001379,QUOTE-LOC-IN-0001379,COMPLETED,REF-LOC-IN-0001379,EXT-SRC-000690,INWARD,R3137,2026-05-06 14:18:00,,220000000138,AE070330000220000000138,7140.00,7140.00,SALARY,Salary,FTS,AE127907000000000000690,0.00,[]
LOC-IN-0001381,QUOTE-LOC-IN-0001381,COMPLETED,REF-LOC-IN-0001381,EXT-SRC-000691,INWARD,R3138,2026-01-01 15:19:00,,220000000139,AE070330000220000000139,7035.00,7035.00,SALARY,Salary,FTS,AE127917000000000000691,0.00,[]
LOC-IN-0001383,QUOTE-LOC-IN-0001383,COMPLETED,REF-LOC-IN-0001383,EXT-SRC-000692,INWARD,R3138,2026-02-04 15:19:00,,220000000139,AE070330000220000000139,7082.00,7082.00,SALARY,Salary,FTS,AE127927000000000000692,0.00,[]
LOC-IN-0001385,QUOTE-LOC-IN-0001385,COMPLETED,REF-LOC-IN-0001385,EXT-SRC-000693,INWARD,R3138,2026-03-07 15:19:00,,220000000139,AE070330000220000000139,7129.00,7129.00,SALARY,Salary,FTS,AE127937000000000000693,0.00,[]
LOC-IN-0001387,QUOTE-LOC-IN-0001387,COMPLETED,REF-LOC-IN-0001387,EXT-SRC-000694,INWARD,R3138,2026-04-10 15:19:00,,220000000139,AE070330000220000000139,7176.00,7176.00,SALARY,Salary,FTS,AE127947000000000000694,0.00,[]
LOC-IN-0001389,QUOTE-LOC-IN-0001389,COMPLETED,REF-LOC-IN-0001389,EXT-SRC-000695,INWARD,R3138,2026-05-13 15:19:00,,220000000139,AE070330000220000000139,7223.00,7223.00,SALARY,Salary,FTS,AE127957000000000000695,0.00,[]
LOC-IN-0001391,QUOTE-LOC-IN-0001391,COMPLETED,REF-LOC-IN-0001391,EXT-SRC-000696,INWARD,R3139,2026-01-08 16:20:00,,220000000140,AE070330000220000000140,7118.00,7118.00,SALARY,Salary,FTS,AE127967000000000000696,0.00,[]
LOC-IN-0001393,QUOTE-LOC-IN-0001393,COMPLETED,REF-LOC-IN-0001393,EXT-SRC-000697,INWARD,R3139,2026-02-11 16:20:00,,220000000140,AE070330000220000000140,7165.00,7165.00,SALARY,Salary,FTS,AE127977000000000000697,0.00,[]
LOC-IN-0001395,QUOTE-LOC-IN-0001395,COMPLETED,REF-LOC-IN-0001395,EXT-SRC-000698,INWARD,R3139,2026-03-14 16:20:00,,220000000140,AE070330000220000000140,7212.00,7212.00,SALARY,Salary,FTS,AE127987000000000000698,0.00,[]
LOC-IN-0001397,QUOTE-LOC-IN-0001397,COMPLETED,REF-LOC-IN-0001397,EXT-SRC-000699,INWARD,R3139,2026-04-17 16:20:00,,220000000140,AE070330000220000000140,7259.00,7259.00,SALARY,Salary,FTS,AE127997000000000000699,0.00,[]
LOC-IN-0001399,QUOTE-LOC-IN-0001399,COMPLETED,REF-LOC-IN-0001399,EXT-SRC-000700,INWARD,R3139,2026-04-28 16:20:00,,220000000140,AE070330000220000000140,7306.00,7306.00,SALARY,Salary,FTS,AE128007000000000000700,0.00,[]
LOC-IN-0001401,QUOTE-LOC-IN-0001401,COMPLETED,REF-LOC-IN-0001401,EXT-SRC-000701,INWARD,R3140,2026-01-15 17:21:00,,220000000141,AE070330000220000000141,7201.00,7201.00,SALARY,Salary,FTS,AE128017000000000000701,0.00,[]
LOC-IN-0001403,QUOTE-LOC-IN-0001403,COMPLETED,REF-LOC-IN-0001403,EXT-SRC-000702,INWARD,R3140,2026-01-27 17:21:00,,220000000141,AE070330000220000000141,7248.00,7248.00,SALARY,Salary,FTS,AE128027000000000000702,0.00,[]
LOC-IN-0001405,QUOTE-LOC-IN-0001405,COMPLETED,REF-LOC-IN-0001405,EXT-SRC-000703,INWARD,R3140,2026-02-27 17:21:00,,220000000141,AE070330000220000000141,7295.00,7295.00,SALARY,Salary,FTS,AE128037000000000000703,0.00,[]
LOC-IN-0001407,QUOTE-LOC-IN-0001407,COMPLETED,REF-LOC-IN-0001407,EXT-SRC-000704,INWARD,R3140,2026-04-02 17:21:00,,220000000141,AE070330000220000000141,7342.00,7342.00,SALARY,Salary,FTS,AE128047000000000000704,0.00,[]
LOC-IN-0001409,QUOTE-LOC-IN-0001409,COMPLETED,REF-LOC-IN-0001409,EXT-SRC-000705,INWARD,R3140,2026-05-05 17:21:00,,220000000141,AE070330000220000000141,7389.00,7389.00,SALARY,Salary,FTS,AE128057000000000000705,0.00,[]
LOC-IN-0001411,QUOTE-LOC-IN-0001411,COMPLETED,REF-LOC-IN-0001411,EXT-SRC-000706,INWARD,R3141,2025-12-31 18:22:00,,220000000142,AE070330000220000000142,7284.00,7284.00,SALARY,Salary,FTS,AE128067000000000000706,0.00,[]
LOC-IN-0001413,QUOTE-LOC-IN-0001413,COMPLETED,REF-LOC-IN-0001413,EXT-SRC-000707,INWARD,R3141,2026-02-03 18:22:00,,220000000142,AE070330000220000000142,7331.00,7331.00,SALARY,Salary,FTS,AE128077000000000000707,0.00,[]
LOC-IN-0001415,QUOTE-LOC-IN-0001415,COMPLETED,REF-LOC-IN-0001415,EXT-SRC-000708,INWARD,R3141,2026-03-06 18:22:00,,220000000142,AE070330000220000000142,7378.00,7378.00,SALARY,Salary,FTS,AE128087000000000000708,0.00,[]
LOC-IN-0001417,QUOTE-LOC-IN-0001417,COMPLETED,REF-LOC-IN-0001417,EXT-SRC-000709,INWARD,R3141,2026-04-09 18:22:00,,220000000142,AE070330000220000000142,7425.00,7425.00,SALARY,Salary,FTS,AE128097000000000000709,0.00,[]
LOC-IN-0001419,QUOTE-LOC-IN-0001419,COMPLETED,REF-LOC-IN-0001419,EXT-SRC-000710,INWARD,R3141,2026-05-12 18:22:00,,220000000142,AE070330000220000000142,7472.00,7472.00,SALARY,Salary,FTS,AE128107000000000000710,0.00,[]
LOC-IN-0001421,QUOTE-LOC-IN-0001421,COMPLETED,REF-LOC-IN-0001421,EXT-SRC-000711,INWARD,R3142,2026-01-07 08:23:00,,220000000143,AE070330000220000000143,7367.00,7367.00,SALARY,Salary,FTS,AE128117000000000000711,0.00,[]
LOC-IN-0001423,QUOTE-LOC-IN-0001423,COMPLETED,REF-LOC-IN-0001423,EXT-SRC-000712,INWARD,R3142,2026-02-10 08:23:00,,220000000143,AE070330000220000000143,7414.00,7414.00,SALARY,Salary,FTS,AE128127000000000000712,0.00,[]
LOC-IN-0001425,QUOTE-LOC-IN-0001425,COMPLETED,REF-LOC-IN-0001425,EXT-SRC-000713,INWARD,R3142,2026-03-13 08:23:00,,220000000143,AE070330000220000000143,7461.00,7461.00,SALARY,Salary,FTS,AE128137000000000000713,0.00,[]
LOC-IN-0001427,QUOTE-LOC-IN-0001427,COMPLETED,REF-LOC-IN-0001427,EXT-SRC-000714,INWARD,R3142,2026-04-16 08:23:00,,220000000143,AE070330000220000000143,7508.00,7508.00,SALARY,Salary,FTS,AE128147000000000000714,0.00,[]
LOC-IN-0001429,QUOTE-LOC-IN-0001429,COMPLETED,REF-LOC-IN-0001429,EXT-SRC-000715,INWARD,R3142,2026-04-27 08:23:00,,220000000143,AE070330000220000000143,7555.00,7555.00,SALARY,Salary,FTS,AE128157000000000000715,0.00,[]
LOC-IN-0001431,QUOTE-LOC-IN-0001431,COMPLETED,REF-LOC-IN-0001431,EXT-SRC-000716,INWARD,R3143,2026-01-14 09:24:00,,220000000144,AE070330000220000000144,7450.00,7450.00,SALARY,Salary,FTS,AE128167000000000000716,0.00,[]
LOC-IN-0001433,QUOTE-LOC-IN-0001433,COMPLETED,REF-LOC-IN-0001433,EXT-SRC-000717,INWARD,R3143,2026-02-17 09:24:00,,220000000144,AE070330000220000000144,7497.00,7497.00,SALARY,Salary,FTS,AE128177000000000000717,0.00,[]
LOC-IN-0001435,QUOTE-LOC-IN-0001435,COMPLETED,REF-LOC-IN-0001435,EXT-SRC-000718,INWARD,R3143,2026-02-26 09:24:00,,220000000144,AE070330000220000000144,7544.00,7544.00,SALARY,Salary,FTS,AE128187000000000000718,0.00,[]
LOC-IN-0001437,QUOTE-LOC-IN-0001437,COMPLETED,REF-LOC-IN-0001437,EXT-SRC-000719,INWARD,R3143,2026-04-01 09:24:00,,220000000144,AE070330000220000000144,7591.00,7591.00,SALARY,Salary,FTS,AE128197000000000000719,0.00,[]
LOC-IN-0001439,QUOTE-LOC-IN-0001439,COMPLETED,REF-LOC-IN-0001439,EXT-SRC-000720,INWARD,R3143,2026-05-04 09:24:00,,220000000144,AE070330000220000000144,7638.00,7638.00,SALARY,Salary,FTS,AE128207000000000000720,0.00,[]
LOC-IN-0001441,QUOTE-LOC-IN-0001441,COMPLETED,REF-LOC-IN-0001441,EXT-SRC-000721,INWARD,R3144,2025-12-30 10:25:00,,220000000145,AE070330000220000000145,7533.00,7533.00,SALARY,Salary,FTS,AE128217000000000000721,0.00,[]
LOC-IN-0001443,QUOTE-LOC-IN-0001443,COMPLETED,REF-LOC-IN-0001443,EXT-SRC-000722,INWARD,R3144,2026-02-02 10:25:00,,220000000145,AE070330000220000000145,7580.00,7580.00,SALARY,Salary,FTS,AE128227000000000000722,0.00,[]
LOC-IN-0001445,QUOTE-LOC-IN-0001445,COMPLETED,REF-LOC-IN-0001445,EXT-SRC-000723,INWARD,R3144,2026-03-05 10:25:00,,220000000145,AE070330000220000000145,7627.00,7627.00,SALARY,Salary,FTS,AE128237000000000000723,0.00,[]
LOC-IN-0001447,QUOTE-LOC-IN-0001447,COMPLETED,REF-LOC-IN-0001447,EXT-SRC-000724,INWARD,R3144,2026-04-08 10:25:00,,220000000145,AE070330000220000000145,7674.00,7674.00,SALARY,Salary,FTS,AE128247000000000000724,0.00,[]
LOC-IN-0001449,QUOTE-LOC-IN-0001449,COMPLETED,REF-LOC-IN-0001449,EXT-SRC-000725,INWARD,R3144,2026-05-11 10:25:00,,220000000145,AE070330000220000000145,7721.00,7721.00,SALARY,Salary,FTS,AE128257000000000000725,0.00,[]
LOC-IN-0001451,QUOTE-LOC-IN-0001451,COMPLETED,REF-LOC-IN-0001451,EXT-SRC-000726,INWARD,R3145,2026-01-06 11:26:00,,220000000146,AE070330000220000000146,7616.00,7616.00,SALARY,Salary,FTS,AE128267000000000000726,0.00,[]
LOC-IN-0001453,QUOTE-LOC-IN-0001453,COMPLETED,REF-LOC-IN-0001453,EXT-SRC-000727,INWARD,R3145,2026-02-09 11:26:00,,220000000146,AE070330000220000000146,7663.00,7663.00,SALARY,Salary,FTS,AE128277000000000000727,0.00,[]
LOC-IN-0001455,QUOTE-LOC-IN-0001455,COMPLETED,REF-LOC-IN-0001455,EXT-SRC-000728,INWARD,R3145,2026-03-12 11:26:00,,220000000146,AE070330000220000000146,7710.00,7710.00,SALARY,Salary,FTS,AE128287000000000000728,0.00,[]
LOC-IN-0001457,QUOTE-LOC-IN-0001457,COMPLETED,REF-LOC-IN-0001457,EXT-SRC-000729,INWARD,R3145,2026-04-15 11:26:00,,220000000146,AE070330000220000000146,7757.00,7757.00,SALARY,Salary,FTS,AE128297000000000000729,0.00,[]
