customer_id,beneficiary_account_number,source,beneficiary_id,customer_type,beneficiary_type,customer_creation_date,beneficiary_account_holder_name,nick_name,is_active,country_of_beneficiary,currency,bank_name,swift_code,beneficiary_created_date,beneficiary_updated_date,legal_type,two_factor_auth_status,cooldown,beneficiary_address_first_line,beneficiary_address_city,beneficiary_address_state,beneficiary_address_country,beneficiary_address_post_code
R3098,770200000001,payment,RET-BEN-000099,RETAIL,local,2022-03-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-10 09:39:00,2023-05-10 10:39:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3099,770200000001,payment,RET-BEN-000100,RETAIL,local,2022-03-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-21 09:40:00,2023-05-21 10:40:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3100,770200000001,payment,RET-BEN-000101,RETAIL,local,2022-04-13,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-01 09:41:00,2023-06-01 10:41:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3101,770200000001,payment,RET-BEN-000102,RETAIL,local,2022-04-30,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-12 09:42:00,2023-06-12 10:42:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3102,770200000001,payment,RET-BEN-000103,RETAIL,local,2022-05-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-23 09:43:00,2023-06-23 10:43:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3103,770200000001,payment,RET-BEN-000104,RETAIL,local,2022-06-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-04 09:44:00,2023-07-04 10:44:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3104,770200000001,payment,RET-BEN-000105,RETAIL,local,2022-06-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-15 09:45:00,2023-07-15 10:45:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3105,770200000001,payment,RET-BEN-000106,RETAIL,local,2022-07-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-26 09:46:00,2023-07-26 10:46:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3106,770200000001,payment,RET-BEN-000107,RETAIL,local,2022-07-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-06 09:47:00,2023-08-06 10:47:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3107,770200000001,payment,RET-BEN-000108,RETAIL,local,2022-08-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-17 09:48:00,2023-08-17 10:48:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3108,770200000001,payment,RET-BEN-000109,RETAIL,local,2022-08-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-28 09:49:00,2023-08-28 10:49:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3109,770200000001,payment,RET-BEN-000110,RETAIL,local,2022-09-13,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-08 09:50:00,2023-09-08 10:50:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3110,770200000001,payment,RET-BEN-000111,RETAIL,local,2022-09-30,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-19 09:51:00,2023-09-19 10:51:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3111,770200000001,payment,RET-BEN-000112,RETAIL,local,2022-10-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-30 09:52:00,2023-09-30 10:52:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3112,770200000001,payment,RET-BEN-000113,RETAIL,local,2022-11-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-11 09:53:00,2023-10-11 10:53:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3113,770200000001,payment,RET-BEN-000114,RETAIL,local,2022-11-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-22 09:54:00,2023-10-22 10:54:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3114,770200000001,payment,RET-BEN-000115,RETAIL,local,2022-12-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-02 09:55:00,2023-11-02 10:55:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3115,770200000001,payment,RET-BEN-000116,RETAIL,local,2022-12-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-13 09:56:00,2023-11-13 10:56:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3116,770200000001,payment,RET-BEN-000117,RETAIL,local,2023-01-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-24 09:57:00,2023-11-24 10:57:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3117,770200000001,payment,RET-BEN-000118,RETAIL,local,2023-01-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-05 09:58:00,2023-12-05 10:58:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3118,770200000001,payment,RET-BEN-000119,RETAIL,local,2023-02-13,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-16 09:59:00,2023-12-16 10:59:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3119,770200000001,payment,RET-BEN-000120,RETAIL,local,2023-03-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-27 09:00:00,2023-12-27 10:00:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3120,770200000001,payment,RET-BEN-000121,RETAIL,local,2023-03-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-07 09:01:00,2024-01-07 10:01:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3121,770200000001,payment,RET-BEN-000122,RETAIL,local,2023-04-05,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-18 09:02:00,2024-01-18 10:02:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3122,770200000001,payment,RET-BEN-000123,RETAIL,local,2023-04-22,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-29 09:03:00,2024-01-29 10:03:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3123,770200000001,payment,RET-BEN-000124,RETAIL,local,2023-05-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-09 09:04:00,2024-02-09 10:04:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3124,770200000001,payment,RET-BEN-000125,RETAIL,local,2023-05-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-20 09:05:00,2024-02-20 10:05:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3125,770200000001,payment,RET-BEN-000126,RETAIL,local,2023-06-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-02 09:06:00,2024-03-02 10:06:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3126,770200000001,payment,RET-BEN-000127,RETAIL,local,2023-06-29,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-13 09:07:00,2024-03-13 10:07:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3127,770200000001,payment,RET-BEN-000128,RETAIL,local,2023-07-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-24 09:08:00,2024-03-24 10:08:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3128,770200000001,payment,RET-BEN-000129,RETAIL,local,2023-08-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-04 09:09:00,2024-04-04 10:09:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3129,770200000001,payment,RET-BEN-000130,RETAIL,local,2023-08-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-15 09:10:00,2024-04-15 10:10:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3130,770200000001,payment,RET-BEN-000131,RETAIL,local,2023-09-05,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-02 09:11:00,2023-01-02 10:11:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3131,770200000001,payment,RET-BEN-000132,RETAIL,local,2023-09-22,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-13 09:12:00,2023-01-13 10:12:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3132,770200000001,payment,RET-BEN-000133,RETAIL,local,2023-10-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-24 09:13:00,2023-01-24 10:13:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3133,770200000001,payment,RET-BEN-000134,RETAIL,local,2023-10-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-04 09:14:00,2023-02-04 10:14:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3134,770200000001,payment,RET-BEN-000135,RETAIL,local,2023-11-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-15 09:15:00,2023-02-15 10:15:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3135,770200000001,payment,RET-BEN-000136,RETAIL,local,2023-11-29,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-26 09:16:00,2023-02-26 10:16:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3136,770200000001,payment,RET-BEN-000137,RETAIL,local,2023-12-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-09 09:17:00,2023-03-09 10:17:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3137,770200000001,payment,RET-BEN-000138,RETAIL,local,2024-01-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-20 09:18:00,2023-03-20 10:18:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3138,770200000001,payment,RET-BEN-000139,RETAIL,local,2024-01-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-31 09:19:00,2023-03-31 10:19:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3139,770200000001,payment,RET-BEN-000140,RETAIL,local,2024-02-05,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-11 09:20:00,2023-04-11 10:20:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3140,770200000001,payment,RET-BEN-000141,RETAIL,local,2024-02-22,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-22 09:21:00,2023-04-22 10:21:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3141,770200000001,payment,RET-BEN-000142,RETAIL,local,2024-03-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-03 09:22:00,2023-05-03 10:22:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3142,770200000001,payment,RET-BEN-000143,RETAIL,local,2024-03-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-14 09:23:00,2023-05-14 10:23:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3143,770200000001,payment,RET-BEN-000144,RETAIL,local,2024-04-13,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-25 09:24:00,2023-05-25 10:24:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3144,770200000001,payment,RET-BEN-000145,RETAIL,local,2024-04-30,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-05 09:25:00,2023-06-05 10:25:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3145,770200000001,payment,RET-BEN-000146,RETAIL,local,2024-05-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-16 09:26:00,2023-06-16 10:26:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3146,770200000001,payment,RET-BEN-000147,RETAIL,local,2024-06-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-27 09:27:00,2023-06-27 10:27:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3147,770200000001,payment,RET-BEN-000148,RETAIL,local,2021-01-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-08 09:28:00,2023-07-08 10:28:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3148,770200000001,payment,RET-BEN-000149,RETAIL,local,2021-02-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-19 09:29:00,2023-07-19 10:29:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3149,770200000001,payment,RET-BEN-000150,RETAIL,local,2021-02-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-30 09:30:00,2023-07-30 10:30:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3150,770200000001,payment,RET-BEN-000151,RETAIL,local,2021-03-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-10 09:31:00,2023-08-10 10:31:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3151,770200000001,payment,RET-BEN-000152,RETAIL,local,2021-03-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-21 09:32:00,2023-08-21 10:32:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3152,770200000001,payment,RET-BEN-000153,RETAIL,local,2021-04-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-01 09:33:00,2023-09-01 10:33:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3153,770200000001,payment,RET-BEN-000154,RETAIL,local,2021-04-29,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-12 09:34:00,2023-09-12 10:34:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3154,770200000001,payment,RET-BEN-000155,RETAIL,local,2021-05-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-23 09:35:00,2023-09-23 10:35:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3155,770200000001,payment,RET-BEN-000156,RETAIL,local,2021-06-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-04 09:36:00,2023-10-04 10:36:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3156,770200000001,payment,RET-BEN-000157,RETAIL,local,2021-06-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-15 09:37:00,2023-10-15 10:37:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3157,770200000001,payment,RET-BEN-000158,RETAIL,local,2021-07-06,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-26 09:38:00,2023-10-26 10:38:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3158,770200000001,payment,RET-BEN-000159,RETAIL,local,2021-07-23,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-06 09:39:00,2023-11-06 10:39:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3159,770200000001,payment,RET-BEN-000160,RETAIL,local,2021-08-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-17 09:40:00,2023-11-17 10:40:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3160,770200000001,payment,RET-BEN-000161,RETAIL,local,2021-08-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-28 09:41:00,2023-11-28 10:41:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3161,770200000001,payment,RET-BEN-000162,RETAIL,local,2021-09-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-09 09:42:00,2023-12-09 10:42:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3162,770200000001,payment,RET-BEN-000163,RETAIL,local,2021-09-29,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-20 09:43:00,2023-12-20 10:43:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3163,770200000001,payment,RET-BEN-000164,RETAIL,local,2021-10-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-31 09:44:00,2023-12-31 10:44:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3164,770200000001,payment,RET-BEN-000165,RETAIL,local,2021-11-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-11 09:45:00,2024-01-11 10:45:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3165,770200000001,payment,RET-BEN-000166,RETAIL,local,2021-11-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-22 09:46:00,2024-01-22 10:46:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3166,770200000001,payment,RET-BEN-000167,RETAIL,local,2021-12-06,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-02 09:47:00,2024-02-02 10:47:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3167,770200000001,payment,RET-BEN-000168,RETAIL,local,2021-12-23,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-13 09:48:00,2024-02-13 10:48:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3168,770200000001,payment,RET-BEN-000169,RETAIL,local,2022-01-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-24 09:49:00,2024-02-24 10:49:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3169,770200000001,payment,RET-BEN-000170,RETAIL,local,2022-01-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-06 09:50:00,2024-03-06 10:50:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3170,770200000001,payment,RET-BEN-000171,RETAIL,local,2022-02-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-17 09:51:00,2024-03-17 10:51:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3171,770200000001,payment,RET-BEN-000172,RETAIL,local,2022-03-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-28 09:52:00,2024-03-28 10:52:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3172,770200000001,payment,RET-BEN-000173,RETAIL,local,2022-03-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-08 09:53:00,2024-04-08 10:53:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3173,770200000001,payment,RET-BEN-000174,RETAIL,local,2022-04-04,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-19 09:54:00,2024-04-19 10:54:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3174,770200000001,payment,RET-BEN-000175,RETAIL,local,2022-04-21,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-06 09:55:00,2023-01-06 10:55:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3175,770200000001,payment,RET-BEN-000176,RETAIL,local,2022-05-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-17 09:56:00,2023-01-17 10:56:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3176,770200000001,payment,RET-BEN-000177,RETAIL,local,2022-05-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-28 09:57:00,2023-01-28 10:57:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3177,770200000001,payment,RET-BEN-000178,RETAIL,local,2022-06-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-08 09:58:00,2023-02-08 10:58:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3178,770200000001,payment,RET-BEN-000179,RETAIL,local,2022-06-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-19 09:59:00,2023-02-19 10:59:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3179,770200000001,payment,RET-BEN-000180,RETAIL,local,2022-07-15,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-02 09:00:00,2023-03-02 10:00:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3180,770200000001,payment,RET-BEN-000181,RETAIL,local,2022-08-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-13 09:01:00,2023-03-13 10:01:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3181,770200000001,payment,RET-BEN-000182,RETAIL,local,2022-08-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-24 09:02:00,2023-03-24 10:02:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3182,770200000001,payment,RET-BEN-000183,RETAIL,local,2022-09-04,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-04 09:03:00,2023-04-04 10:03:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3183,770200000001,payment,RET-BEN-000184,RETAIL,local,2022-09-21,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-15 09:04:00,2023-04-15 10:04:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3184,770200000001,payment,RET-BEN-000185,RETAIL,local,2022-10-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-26 09:05:00,2023-04-26 10:05:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3185,770200000001,payment,RET-BEN-000186,RETAIL,local,2022-10-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-07 09:06:00,2023-05-07 10:06:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3186,770200000001,payment,RET-BEN-000187,RETAIL,local,2022-11-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-18 09:07:00,2023-05-18 10:07:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3187,770200000001,payment,RET-BEN-000188,RETAIL,local,2022-11-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-29 09:08:00,2023-05-29 10:08:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3188,770200000001,payment,RET-BEN-000189,RETAIL,local,2022-12-15,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-09 09:09:00,2023-06-09 10:09:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3189,770200000001,payment,RET-BEN-000190,RETAIL,local,2023-01-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-20 09:10:00,2023-06-20 10:10:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3190,770200000001,payment,RET-BEN-000191,RETAIL,local,2023-01-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-01 09:11:00,2023-07-01 10:11:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3191,770200000001,payment,RET-BEN-000192,RETAIL,local,2023-02-04,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-12 09:12:00,2023-07-12 10:12:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3192,770200000001,payment,RET-BEN-000193,RETAIL,local,2023-02-21,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-23 09:13:00,2023-07-23 10:13:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3193,770200000001,payment,RET-BEN-000194,RETAIL,local,2023-03-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-03 09:14:00,2023-08-03 10:14:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3194,770200000001,payment,RET-BEN-000195,RETAIL,local,2023-03-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-14 09:15:00,2023-08-14 10:15:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3195,770200000001,payment,RET-BEN-000196,RETAIL,local,2023-04-13,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-25 09:16:00,2023-08-25 10:16:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3196,770200000001,payment,RET-BEN-000197,RETAIL,local,2023-04-30,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-05 09:17:00,2023-09-05 10:17:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3197,770200000001,payment,RET-BEN-000198,RETAIL,local,2023-05-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-16 09:18:00,2023-09-16 10:18:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
