transfer_id,quote_id,status,reference_number,source_account_id,direction,customer_id,transaction_timestamp,beneficiary_id,beneficiary_account_number,beneficiary_iban,source_amount,target_amount,payment_purpose_key,payment_purpose_name,service_type,source_iban,total_fees,fee_details
LOC-IN-0000250,QUOTE-LOC-IN-0000250,COMPLETED,REF-LOC-IN-0000250,EXT-SRC-000096,INWARD,R8036,2026-05-25 08:15:00,,800000000036,AE070330000800000000036,8250.00,8250.00,SALARY,Salary,FTS,AE121967000000000000096,0.00,[]
LOC-IN-0000255,QUOTE-LOC-IN-0000255,COMPLETED,REF-LOC-IN-0000255,EXT-SRC-000097,INWARD,R8037,2026-05-25 08:15:00,,800000000037,AE070330000800000000037,8600.00,8600.00,SALARY,Salary,FTS,AE121977000000000000097,0.00,[]
LOC-IN-0000256,QUOTE-LOC-IN-0000256,COMPLETED,REF-LOC-IN-0000256,EXT-SRC-000098,INWARD,R8037,2026-06-25 08:15:00,,800000000037,AE070330000800000000037,8600.00,8600.00,SALARY,Salary,FTS,AE121987000000000000098,0.00,[]
LOC-IN-0000259,QUOTE-LOC-IN-0000259,COMPLETED,REF-LOC-IN-0000259,EXT-SRC-000099,INWARD,R8038,2026-05-25 08:15:00,,800000000038,AE070330000800000000038,8950.00,8950.00,SALARY,Salary,FTS,AE121997000000000000099,0.00,[]
LOC-IN-0000263,QUOTE-LOC-IN-0000263,COMPLETED,REF-LOC-IN-0000263,EXT-SRC-000100,INWARD,R8039,2026-05-25 08:15:00,,800000000039,AE070330000800000000039,9300.00,9300.00,SALARY,Salary,FTS,AE122007000000000000100,0.00,[]
LOC-IN-0000264,QUOTE-LOC-IN-0000264,COMPLETED,REF-LOC-IN-0000264,EXT-SRC-000101,INWARD,R8039,2026-06-25 08:15:00,,800000000039,AE070330000800000000039,9300.00,9300.00,SALARY,Salary,FTS,AE122017000000000000101,0.00,[]
LOC-IN-0000269,QUOTE-LOC-IN-0000269,COMPLETED,REF-LOC-IN-0000269,EXT-SRC-000102,INWARD,R8040,2026-05-25 08:15:00,,800000000040,AE070330000800000000040,9650.00,9650.00,SALARY,Salary,FTS,AE122027000000000000102,0.00,[]
LOC-IN-0000274,QUOTE-LOC-IN-0000274,COMPLETED,REF-LOC-IN-0000274,EXT-SRC-000103,INWARD,R8041,2026-05-25 08:15:00,,800000000041,AE070330000800000000041,10000.00,10000.00,SALARY,Salary,FTS,AE122037000000000000103,0.00,[]
LOC-IN-0000275,QUOTE-LOC-IN-0000275,COMPLETED,REF-LOC-IN-0000275,EXT-SRC-000104,INWARD,R8041,2026-06-25 08:15:00,,800000000041,AE070330000800000000041,10000.00,10000.00,SALARY,Salary,FTS,AE122047000000000000104,0.00,[]
LOC-IN-0000278,QUOTE-LOC-IN-0000278,COMPLETED,REF-LOC-IN-0000278,EXT-SRC-000105,INWARD,R8042,2026-05-25 08:15:00,,800000000042,AE070330000800000000042,6500.00,6500.00,SALARY,Salary,FTS,AE122057000000000000105,0.00,[]
LOC-IN-0000282,QUOTE-LOC-IN-0000282,COMPLETED,REF-LOC-IN-0000282,EXT-SRC-000106,INWARD,R8043,2026-05-25 08:15:00,,800000000043,AE070330000800000000043,6850.00,6850.00,SALARY,Salary,FTS,AE122067000000000000106,0.00,[]
LOC-IN-0000283,QUOTE-LOC-IN-0000283,COMPLETED,REF-LOC-IN-0000283,EXT-SRC-000107,INWARD,R8043,2026-06-25 08:15:00,,800000000043,AE070330000800000000043,6850.00,6850.00,SALARY,Salary,FTS,AE122077000000000000107,0.00,[]
LOC-IN-0000288,QUOTE-LOC-IN-0000288,COMPLETED,REF-LOC-IN-0000288,EXT-SRC-000108,INWARD,R8044,2026-05-25 08:15:00,,800000000044,AE070330000800000000044,7200.00,7200.00,SALARY,Salary,FTS,AE122087000000000000108,0.00,[]
LOC-IN-0000293,QUOTE-LOC-IN-0000293,COMPLETED,REF-LOC-IN-0000293,EXT-SRC-000109,INWARD,R8045,2026-05-25 08:15:00,,800000000045,AE070330000800000000045,7550.00,7550.00,SALARY,Salary,FTS,AE122097000000000000109,0.00,[]
LOC-IN-0000294,QUOTE-LOC-IN-0000294,COMPLETED,REF-LOC-IN-0000294,EXT-SRC-000110,INWARD,R8045,2026-06-25 08:15:00,,800000000045,AE070330000800000000045,7550.00,7550.00,SALARY,Salary,FTS,AE122107000000000000110,0.00,[]
LOC-IN-0000297,QUOTE-LOC-IN-0000297,COMPLETED,REF-LOC-IN-0000297,EXT-SRC-000111,INWARD,R8046,2026-05-25 08:15:00,,800000000046,AE070330000800000000046,7900.00,7900.00,SALARY,Salary,FTS,AE122117000000000000111,0.00,[]
LOC-IN-0000301,QUOTE-LOC-IN-0000301,COMPLETED,REF-LOC-IN-0000301,EXT-SRC-000112,INWARD,R8047,2026-05-25 08:15:00,,800000000047,AE070330000800000000047,8250.00,8250.00,SALARY,Salary,FTS,AE122127000000000000112,0.00,[]
LOC-IN-0000302,QUOTE-LOC-IN-0000302,COMPLETED,REF-LOC-IN-0000302,EXT-SRC-000113,INWARD,R8047,2026-06-25 08:15:00,,800000000047,AE070330000800000000047,8250.00,8250.00,SALARY,Salary,FTS,AE122137000000000000113,0.00,[]
LOC-IN-0000307,QUOTE-LOC-IN-0000307,COMPLETED,REF-LOC-IN-0000307,EXT-SRC-000114,INWARD,R8048,2026-05-25 08:15:00,,800000000048,AE070330000800000000048,8600.00,8600.00,SALARY,Salary,FTS,AE122147000000000000114,0.00,[]
LOC-IN-0000313,QUOTE-LOC-IN-0000313,COMPLETED,REF-LOC-IN-0000313,EXT-SRC-000115,INWARD,R8049,2026-05-25 08:15:00,,800000000049,AE070330000800000000049,8950.00,8950.00,SALARY,Salary,FTS,AE122157000000000000115,0.00,[]
LOC-IN-0000314,QUOTE-LOC-IN-0000314,COMPLETED,REF-LOC-IN-0000314,EXT-SRC-000116,INWARD,R8049,2026-06-25 08:15:00,,800000000049,AE070330000800000000049,8950.00,8950.00,SALARY,Salary,FTS,AE122167000000000000116,0.00,[]
LOC-IN-0000317,QUOTE-LOC-IN-0000317,COMPLETED,REF-LOC-IN-0000317,EXT-SRC-000117,INWARD,R8050,2026-05-25 08:15:00,,800000000050,AE070330000800000000050,9300.00,9300.00,SALARY,Salary,FTS,AE122177000000000000117,0.00,[]
LOC-IN-0000321,QUOTE-LOC-IN-0000321,COMPLETED,REF-LOC-IN-0000321,EXT-SRC-000118,INWARD,R8051,2026-05-25 08:15:00,,800000000051,AE070330000800000000051,9650.00,9650.00,SALARY,Salary,FTS,AE122187000000000000118,0.00,[]
LOC-IN-0000322,QUOTE-LOC-IN-0000322,COMPLETED,REF-LOC-IN-0000322,EXT-SRC-000119,INWARD,R8051,2026-06-25 08:15:00,,800000000051,AE070330000800000000051,9650.00,9650.00,SALARY,Salary,FTS,AE122197000000000000119,0.00,[]
LOC-IN-0000327,QUOTE-LOC-IN-0000327,COMPLETED,REF-LOC-IN-0000327,EXT-SRC-000120,INWARD,R8052,2026-05-25 08:15:00,,800000000052,AE070330000800000000052,10000.00,10000.00,SALARY,Salary,FTS,AE122207000000000000120,0.00,[]
LOC-IN-0000333,QUOTE-LOC-IN-0000333,COMPLETED,REF-LOC-IN-0000333,EXT-SRC-000121,INWARD,R8053,2026-05-25 08:15:00,,800000000053,AE070330000800000000053,6500.00,6500.00,SALARY,Salary,FTS,AE122217000000000000121,0.00,[]
LOC-IN-0000334,QUOTE-LOC-IN-0000334,COMPLETED,REF-LOC-IN-0000334,EXT-SRC-000122,INWARD,R8053,2026-06-25 08:15:00,,800000000053,AE070330000800000000053,6500.00,6500.00,SALARY,Salary,FTS,AE122227000000000000122,0.00,[]
LOC-IN-0000337,QUOTE-LOC-IN-0000337,COMPLETED,REF-LOC-IN-0000337,EXT-SRC-000123,INWARD,R8054,2026-05-25 08:15:00,,800000000054,AE070330000800000000054,6850.00,6850.00,SALARY,Salary,FTS,AE122237000000000000123,0.00,[]
LOC-IN-0000341,QUOTE-LOC-IN-0000341,COMPLETED,REF-LOC-IN-0000341,EXT-SRC-000124,INWARD,R8055,2026-05-25 08:15:00,,800000000055,AE070330000800000000055,7200.00,7200.00,SALARY,Salary,FTS,AE122247000000000000124,0.00,[]
LOC-IN-0000342,QUOTE-LOC-IN-0000342,COMPLETED,REF-LOC-IN-0000342,EXT-SRC-000125,INWARD,R8055,2026-06-25 08:15:00,,800000000055,AE070330000800000000055,7200.00,7200.00,SALARY,Salary,FTS,AE122257000000000000125,0.00,[]
LOC-IN-0000347,QUOTE-LOC-IN-0000347,COMPLETED,REF-LOC-IN-0000347,EXT-SRC-000126,INWARD,R8056,2026-05-25 08:15:00,,800000000056,AE070330000800000000056,7550.00,7550.00,SALARY,Salary,FTS,AE122267000000000000126,0.00,[]
LOC-IN-0000352,QUOTE-LOC-IN-0000352,COMPLETED,REF-LOC-IN-0000352,EXT-SRC-000127,INWARD,R8057,2026-05-25 08:15:00,,800000000057,AE070330000800000000057,7900.00,7900.00,SALARY,Salary,FTS,AE122277000000000000127,0.00,[]
LOC-IN-0000353,QUOTE-LOC-IN-0000353,COMPLETED,REF-LOC-IN-0000353,EXT-SRC-000128,INWARD,R8057,2026-06-25 08:15:00,,800000000057,AE070330000800000000057,7900.00,7900.00,SALARY,Salary,FTS,AE122287000000000000128,0.00,[]
LOC-IN-0000356,QUOTE-LOC-IN-0000356,COMPLETED,REF-LOC-IN-0000356,EXT-SRC-000129,INWARD,R8058,2026-05-25 08:15:00,,800000000058,AE070330000800000000058,8250.00,8250.00,SALARY,Salary,FTS,AE122297000000000000129,0.00,[]
LOC-IN-0000360,QUOTE-LOC-IN-0000360,COMPLETED,REF-LOC-IN-0000360,EXT-SRC-000130,INWARD,R8059,2026-05-25 08:15:00,,800000000059,AE070330000800000000059,8600.00,8600.00,SALARY,Salary,FTS,AE122307000000000000130,0.00,[]
LOC-IN-0000361,QUOTE-LOC-IN-0000361,COMPLETED,REF-LOC-IN-0000361,EXT-SRC-000131,INWARD,R8059,2026-06-25 08:15:00,,800000000059,AE070330000800000000059,8600.00,8600.00,SALARY,Salary,FTS,AE122317000000000000131,0.00,[]
LOC-IN-0000366,QUOTE-LOC-IN-0000366,COMPLETED,REF-LOC-IN-0000366,EXT-SRC-000132,INWARD,R8060,2026-05-25 08:15:00,,800000000060,AE070330000800000000060,8950.00,8950.00,SALARY,Salary,FTS,AE122327000000000000132,0.00,[]
LOC-IN-0000371,QUOTE-LOC-IN-0000371,COMPLETED,REF-LOC-IN-0000371,EXT-SRC-000133,INWARD,R8061,2026-05-25 08:15:00,,800000000061,AE070330000800000000061,9300.00,9300.00,SALARY,Salary,FTS,AE122337000000000000133,0.00,[]
LOC-IN-0000372,QUOTE-LOC-IN-0000372,COMPLETED,REF-LOC-IN-0000372,EXT-SRC-000134,INWARD,R8061,2026-06-25 08:15:00,,800000000061,AE070330000800000000061,9300.00,9300.00,SALARY,Salary,FTS,AE122347000000000000134,0.00,[]
LOC-IN-0000375,QUOTE-LOC-IN-0000375,COMPLETED,REF-LOC-IN-0000375,EXT-SRC-000135,INWARD,R8062,2026-05-25 08:15:00,,800000000062,AE070330000800000000062,9650.00,9650.00,SALARY,Salary,FTS,AE122357000000000000135,0.00,[]
LOC-IN-0000379,QUOTE-LOC-IN-0000379,COMPLETED,REF-LOC-IN-0000379,EXT-SRC-000136,INWARD,R8063,2026-05-25 08:15:00,,800000000063,AE070330000800000000063,10000.00,10000.00,SALARY,Salary,FTS,AE122367000000000000136,0.00,[]
LOC-IN-0000380,QUOTE-LOC-IN-0000380,COMPLETED,REF-LOC-IN-0000380,EXT-SRC-000137,INWARD,R8063,2026-06-25 08:15:00,,800000000063,AE070330000800000000063,10000.00,10000.00,SALARY,Salary,FTS,AE122377000000000000137,0.00,[]
LOC-IN-0000385,QUOTE-LOC-IN-0000385,COMPLETED,REF-LOC-IN-0000385,EXT-SRC-000138,INWARD,R8064,2026-05-25 08:15:00,,800000000064,AE070330000800000000064,6500.00,6500.00,SALARY,Salary,FTS,AE122387000000000000138,0.00,[]
LOC-IN-0000390,QUOTE-LOC-IN-0000390,COMPLETED,REF-LOC-IN-0000390,EXT-SRC-000139,INWARD,R8065,2026-05-25 08:15:00,,800000000065,AE070330000800000000065,6850.00,6850.00,SALARY,Salary,FTS,AE122397000000000000139,0.00,[]
LOC-IN-0000391,QUOTE-LOC-IN-0000391,COMPLETED,REF-LOC-IN-0000391,EXT-SRC-000140,INWARD,R8065,2026-06-25 08:15:00,,800000000065,AE070330000800000000065,6850.00,6850.00,SALARY,Salary,FTS,AE122407000000000000140,0.00,[]
LOC-IN-0000394,QUOTE-LOC-IN-0000394,COMPLETED,REF-LOC-IN-0000394,EXT-SRC-000141,INWARD,R8066,2026-05-25 08:15:00,,800000000066,AE070330000800000000066,7200.00,7200.00,SALARY,Salary,FTS,AE122417000000000000141,0.00,[]
LOC-IN-0000398,QUOTE-LOC-IN-0000398,COMPLETED,REF-LOC-IN-0000398,EXT-SRC-000142,INWARD,R8067,2026-05-25 08:15:00,,800000000067,AE070330000800000000067,7550.00,7550.00,SALARY,Salary,FTS,AE122427000000000000142,0.00,[]
LOC-IN-0000399,QUOTE-LOC-IN-0000399,COMPLETED,REF-LOC-IN-0000399,EXT-SRC-000143,INWARD,R8067,2026-06-25 08:15:00,,800000000067,AE070330000800000000067,7550.00,7550.00,SALARY,Salary,FTS,AE122437000000000000143,0.00,[]
LOC-IN-0000404,QUOTE-LOC-IN-0000404,COMPLETED,REF-LOC-IN-0000404,EXT-SRC-000144,INWARD,R8068,2026-05-25 08:15:00,,800000000068,AE070330000800000000068,7900.00,7900.00,SALARY,Salary,FTS,AE122447000000000000144,0.00,[]
LOC-IN-0000409,QUOTE-LOC-IN-0000409,COMPLETED,REF-LOC-IN-0000409,EXT-SRC-000145,INWARD,R8069,2026-05-25 08:15:00,,800000000069,AE070330000800000000069,8250.00,8250.00,SALARY,Salary,FTS,AE122457000000000000145,0.00,[]
LOC-IN-0000410,QUOTE-LOC-IN-0000410,COMPLETED,REF-LOC-IN-0000410,EXT-SRC-000146,INWARD,R8069,2026-06-25 08:15:00,,800000000069,AE070330000800000000069,8250.00,8250.00,SALARY,Salary,FTS,AE122467000000000000146,0.00,[]
LOC-IN-0000413,QUOTE-LOC-IN-0000413,COMPLETED,REF-LOC-IN-0000413,EXT-SRC-000147,INWARD,R8070,2026-05-25 08:15:00,,800000000070,AE070330000800000000070,8600.00,8600.00,SALARY,Salary,FTS,AE122477000000000000147,0.00,[]
LOC-IN-0000417,QUOTE-LOC-IN-0000417,COMPLETED,REF-LOC-IN-0000417,EXT-SRC-000148,INWARD,R8071,2026-05-25 08:15:00,,800000000071,AE070330000800000000071,8950.00,8950.00,SALARY,Salary,FTS,AE122487000000000000148,0.00,[]
LOC-IN-0000418,QUOTE-LOC-IN-0000418,COMPLETED,REF-LOC-IN-0000418,EXT-SRC-000149,INWARD,R8071,2026-06-25 08:15:00,,800000000071,AE070330000800000000071,8950.00,8950.00,SALARY,Salary,FTS,AE122497000000000000149,0.00,[]
LOC-IN-0000423,QUOTE-LOC-IN-0000423,COMPLETED,REF-LOC-IN-0000423,EXT-SRC-000150,INWARD,R8072,2026-05-25 08:15:00,,800000000072,AE070330000800000000072,9300.00,9300.00,SALARY,Salary,FTS,AE122507000000000000150,0.00,[]
LOC-IN-0000429,QUOTE-LOC-IN-0000429,COMPLETED,REF-LOC-IN-0000429,EXT-SRC-000151,INWARD,R8073,2026-05-25 08:15:00,,800000000073,AE070330000800000000073,9650.00,9650.00,SALARY,Salary,FTS,AE122517000000000000151,0.00,[]
LOC-IN-0000430,QUOTE-LOC-IN-0000430,COMPLETED,REF-LOC-IN-0000430,EXT-SRC-000152,INWARD,R8073,2026-06-25 08:15:00,,800000000073,AE070330000800000000073,9650.00,9650.00,SALARY,Salary,FTS,AE122527000000000000152,0.00,[]
LOC-IN-0000433,QUOTE-LOC-IN-0000433,COMPLETED,REF-LOC-IN-0000433,EXT-SRC-000153,INWARD,R8074,2026-05-25 08:15:00,,800000000074,AE070330000800000000074,10000.00,10000.00,SALARY,Salary,FTS,AE122537000000000000153,0.00,[]
LOC-IN-0000437,QUOTE-LOC-IN-0000437,COMPLETED,REF-LOC-IN-0000437,EXT-SRC-000154,INWARD,R8075,2026-05-25 08:15:00,,800000000075,AE070330000800000000075,6500.00,6500.00,SALARY,Salary,FTS,AE122547000000000000154,0.00,[]
LOC-IN-0000438,QUOTE-LOC-IN-0000438,COMPLETED,REF-LOC-IN-0000438,EXT-SRC-000155,INWARD,R8075,2026-06-25 08:15:00,,800000000075,AE070330000800000000075,6500.00,6500.00,SALARY,Salary,FTS,AE122557000000000000155,0.00,[]
LOC-IN-0000443,QUOTE-LOC-IN-0000443,COMPLETED,REF-LOC-IN-0000443,EXT-SRC-000156,INWARD,R8076,2026-05-25 08:15:00,,800000000076,AE070330000800000000076,6850.00,6850.00,SALARY,Salary,FTS,AE122567000000000000156,0.00,[]
LOC-IN-0000449,QUOTE-LOC-IN-0000449,COMPLETED,REF-LOC-IN-0000449,EXT-SRC-000157,INWARD,R8077,2026-05-25 08:15:00,,800000000077,AE070330000800000000077,7200.00,7200.00,SALARY,Salary,FTS,AE122577000000000000157,0.00,[]
LOC-IN-0000450,QUOTE-LOC-IN-0000450,COMPLETED,REF-LOC-IN-0000450,EXT-SRC-000158,INWARD,R8077,2026-06-25 08:15:00,,800000000077,AE070330000800000000077,7200.00,7200.00,SALARY,Salary,FTS,AE122587000000000000158,0.00,[]
LOC-IN-0000453,QUOTE-LOC-IN-0000453,COMPLETED,REF-LOC-IN-0000453,EXT-SRC-000159,INWARD,R8078,2026-05-25 08:15:00,,800000000078,AE070330000800000000078,7550.00,7550.00,SALARY,Salary,FTS,AE122597000000000000159,0.00,[]
LOC-IN-0000457,QUOTE-LOC-IN-0000457,COMPLETED,REF-LOC-IN-0000457,EXT-SRC-000160,INWARD,B9001,2026-05-25 08:15:00,,900000000001,AE070330000900000000001,20885.00,20885.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122607000000000000160,0.00,[]
LOC-IN-0000458,QUOTE-LOC-IN-0000458,COMPLETED,REF-LOC-IN-0000458,EXT-SRC-000161,INWARD,B9001,2026-06-25 08:15:00,,900000000001,AE070330000900000000001,23085.00,23085.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122617000000000000161,0.00,[]
LOC-IN-0000463,QUOTE-LOC-IN-0000463,COMPLETED,REF-LOC-IN-0000463,EXT-SRC-000162,INWARD,B9002,2026-05-25 08:15:00,,900000000002,AE070330000900000000002,20970.00,20970.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122627000000000000162,0.00,[]
LOC-IN-0000468,QUOTE-LOC-IN-0000468,COMPLETED,REF-LOC-IN-0000468,EXT-SRC-000163,INWARD,B9003,2026-05-25 08:15:00,,900000000003,AE070330000900000000003,21055.00,21055.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122637000000000000163,0.00,[]
LOC-IN-0000469,QUOTE-LOC-IN-0000469,COMPLETED,REF-LOC-IN-0000469,EXT-SRC-000164,INWARD,B9003,2026-06-25 08:15:00,,900000000003,AE070330000900000000003,23255.00,23255.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122647000000000000164,0.00,[]
LOC-IN-0000472,QUOTE-LOC-IN-0000472,COMPLETED,REF-LOC-IN-0000472,EXT-SRC-000165,INWARD,B9004,2026-05-25 08:15:00,,900000000004,AE070330000900000000004,21140.00,21140.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122657000000000000165,0.00,[]
LOC-IN-0000476,QUOTE-LOC-IN-0000476,COMPLETED,REF-LOC-IN-0000476,EXT-SRC-000166,INWARD,B9005,2026-05-25 08:15:00,,900000000005,AE070330000900000000005,21225.00,21225.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122667000000000000166,0.00,[]
LOC-IN-0000477,QUOTE-LOC-IN-0000477,COMPLETED,REF-LOC-IN-0000477,EXT-SRC-000167,INWARD,B9005,2026-06-25 08:15:00,,900000000005,AE070330000900000000005,23425.00,23425.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122677000000000000167,0.00,[]
LOC-IN-0000482,QUOTE-LOC-IN-0000482,COMPLETED,REF-LOC-IN-0000482,EXT-SRC-000168,INWARD,B9006,2026-05-25 08:15:00,,900000000006,AE070330000900000000006,21310.00,21310.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122687000000000000168,0.00,[]
LOC-IN-0000487,QUOTE-LOC-IN-0000487,COMPLETED,REF-LOC-IN-0000487,EXT-SRC-000169,INWARD,B9007,2026-05-25 08:15:00,,900000000007,AE070330000900000000007,21395.00,21395.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122697000000000000169,0.00,[]
LOC-IN-0000488,QUOTE-LOC-IN-0000488,COMPLETED,REF-LOC-IN-0000488,EXT-SRC-000170,INWARD,B9007,2026-06-25 08:15:00,,900000000007,AE070330000900000000007,23595.00,23595.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122707000000000000170,0.00,[]
LOC-IN-0000491,QUOTE-LOC-IN-0000491,COMPLETED,REF-LOC-IN-0000491,EXT-SRC-000171,INWARD,B9008,2026-05-25 08:15:00,,900000000008,AE070330000900000000008,21480.00,21480.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122717000000000000171,0.00,[]
LOC-IN-0000495,QUOTE-LOC-IN-0000495,COMPLETED,REF-LOC-IN-0000495,EXT-SRC-000172,INWARD,B9009,2026-05-25 08:15:00,,900000000009,AE070330000900000000009,21565.00,21565.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122727000000000000172,0.00,[]
LOC-IN-0000496,QUOTE-LOC-IN-0000496,COMPLETED,REF-LOC-IN-0000496,EXT-SRC-000173,INWARD,B9009,2026-06-25 08:15:00,,900000000009,AE070330000900000000009,23765.00,23765.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122737000000000000173,0.00,[]
LOC-IN-0000501,QUOTE-LOC-IN-0000501,COMPLETED,REF-LOC-IN-0000501,EXT-SRC-000174,INWARD,B9010,2026-05-25 08:15:00,,900000000010,AE070330000900000000010,21650.00,21650.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122747000000000000174,0.00,[]
LOC-IN-0000506,QUOTE-LOC-IN-0000506,COMPLETED,REF-LOC-IN-0000506,EXT-SRC-000175,INWARD,B9011,2026-05-25 08:15:00,,900000000011,AE070330000900000000011,21735.00,21735.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122757000000000000175,0.00,[]
LOC-IN-0000507,QUOTE-LOC-IN-0000507,COMPLETED,REF-LOC-IN-0000507,EXT-SRC-000176,INWARD,B9011,2026-06-25 08:15:00,,900000000011,AE070330000900000000011,23935.00,23935.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122767000000000000176,0.00,[]
LOC-IN-0000510,QUOTE-LOC-IN-0000510,COMPLETED,REF-LOC-IN-0000510,EXT-SRC-000177,INWARD,B9012,2026-05-25 08:15:00,,900000000012,AE070330000900000000012,21820.00,21820.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122777000000000000177,0.00,[]
LOC-IN-0000514,QUOTE-LOC-IN-0000514,COMPLETED,REF-LOC-IN-0000514,EXT-SRC-000178,INWARD,B9013,2026-05-25 08:15:00,,900000000013,AE070330000900000000013,21905.00,21905.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122787000000000000178,0.00,[]
LOC-IN-0000515,QUOTE-LOC-IN-0000515,COMPLETED,REF-LOC-IN-0000515,EXT-SRC-000179,INWARD,B9013,2026-06-25 08:15:00,,900000000013,AE070330000900000000013,24105.00,24105.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122797000000000000179,0.00,[]
LOC-IN-0000520,QUOTE-LOC-IN-0000520,COMPLETED,REF-LOC-IN-0000520,EXT-SRC-000180,INWARD,B9014,2026-05-25 08:15:00,,900000000014,AE070330000900000000014,21990.00,21990.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122807000000000000180,0.00,[]
LOC-IN-0000525,QUOTE-LOC-IN-0000525,COMPLETED,REF-LOC-IN-0000525,EXT-SRC-000181,INWARD,B9015,2026-05-25 08:15:00,,900000000015,AE070330000900000000015,22075.00,22075.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122817000000000000181,0.00,[]
LOC-IN-0000526,QUOTE-LOC-IN-0000526,COMPLETED,REF-LOC-IN-0000526,EXT-SRC-000182,INWARD,B9015,2026-06-25 08:15:00,,900000000015,AE070330000900000000015,24275.00,24275.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122827000000000000182,0.00,[]
LOC-IN-0000529,QUOTE-LOC-IN-0000529,COMPLETED,REF-LOC-IN-0000529,EXT-SRC-000183,INWARD,B9016,2026-05-25 08:15:00,,900000000016,AE070330000900000000016,22160.00,22160.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122837000000000000183,0.00,[]
LOC-IN-0000533,QUOTE-LOC-IN-0000533,COMPLETED,REF-LOC-IN-0000533,EXT-SRC-000184,INWARD,B9017,2026-05-25 08:15:00,,900000000017,AE070330000900000000017,22245.00,22245.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122847000000000000184,0.00,[]
LOC-IN-0000534,QUOTE-LOC-IN-0000534,COMPLETED,REF-LOC-IN-0000534,EXT-SRC-000185,INWARD,B9017,2026-06-25 08:15:00,,900000000017,AE070330000900000000017,24445.00,24445.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122857000000000000185,0.00,[]
LOC-IN-0000539,QUOTE-LOC-IN-0000539,COMPLETED,REF-LOC-IN-0000539,EXT-SRC-000186,INWARD,B9018,2026-05-25 08:15:00,,900000000018,AE070330000900000000018,22330.00,22330.00,BUSINESS_RECEIPT,Customer Invoice Receipt,FTS,AE122867000000000000186,0.00,[]
LOC-IN-0000544,QUOTE-LOC-IN-0000544,COMPLETED,REF-LOC-IN-0000544,EXT-SRC-000187,INWARD,R1005,2026-07-15 08:05:00,,100000000005,AE070330000100000000005,6200.00,6200.00,PERSONAL_TRANSFER,Personal Transfer,FTS,AE122877000000000000187,0.00,[]
LOC-IN-0000545,QUOTE-LOC-IN-0000545,COMPLETED,REF-LOC-IN-0000545,EXT-SRC-000188,INWARD,R1005,2026-07-15 11:10:00,,100000000005,AE070330000100000000005,6650.00,6650.00,PERSONAL_TRANSFER,Personal Transfer,FTS,AE122887000000000000188,0.00,[]
LOC-IN-0000546,QUOTE-LOC-IN-0000546,COMPLETED,REF-LOC-IN-0000546,EXT-SRC-000189,INWARD,R1005,2026-07-16 08:40:00,,100000000005,AE070330000100000000005,7100.00,7100.00,PERSONAL_TRANSFER,Personal Transfer,FTS,AE122897000000000000189,0.00,[]
LOC-IN-0000547,QUOTE-LOC-IN-0000547,COMPLETED,REF-LOC-IN-0000547,EXT-SRC-000190,INWARD,R1005,2026-07-16 13:20:00,,100000000005,AE070330000100000000005,7550.00,7550.00,PERSONAL_TRANSFER,Personal Transfer,FTS,AE122907000000000000190,0.00,[]
LOC-IN-0000548,QUOTE-LOC-IN-0000548,COMPLETED,REF-LOC-IN-0000548,EXT-SRC-000191,INWARD,R1005,2026-07-17 09:15:00,,100000000005,AE070330000100000000005,8000.00,8000.00,PERSONAL_TRANSFER,Personal Transfer,FTS,AE122917000000000000191,0.00,[]
